Unit_id ,ERV ,ERV_DATE ,Qube_Unit ID
a1G4J0000025zCVUAY,0.00,2024-09-30,317907001
a1G4J0000025yxiUAA,8216.00,2024-09-30,317909001
a1G4J0000025z9sUAA,8216.00,2024-09-30,317911001
a1G4J0000025z8FUAQ,9600.00,2024-09-30,317912001
a1G4J0000025z5GUAQ,8216.00,2024-09-30,317915001
a1G4J0000025zCqUAI,9900.00,2024-09-30,317916001
a1G4J0000025z6LUAQ,7280.00,2024-09-30,317917001
a1G4J0000025zCGUAY,9840.00,2024-09-30,317919001
a1G4J0000025zAtUAI,0.00,2024-09-30,317920001
a1G8d000002Q5f1EAC,0.00,2024-09-30,317922001
a1G4J0000025yuaUAA,7200.00,2024-09-30,317923001
a1G4J0000025z53UAA,7500.00,2024-09-30,317923002
a1G4J0000025z36UAA,7200.00,2024-09-30,317923003
a1G4J0000025zDoUAI,7500.00,2024-09-30,317923004
a1G4J0000025zEMUAY,7500.00,2024-09-30,317923005
a1G4J0000025yw6UAA,7200.00,2024-09-30,317923006
a1G4J0000025z6MUAQ,7200.00,2024-09-30,317923007
a1G4J0000025wZkUAI,7080.00,2024-09-30,317923008
a1G4J0000025zBOUAY,6540.00,2024-09-30,317923009
a1G4J0000025zDZUAY,7200.00,2024-09-30,317923010
a1G4J0000025z6zUAA,7020.00,2024-09-30,317924001
a1G4J0000025z4LUAQ,9900.00,2024-09-30,317926001
a1G4J0000025zDTUAY,0.00,2024-09-30,317927001
a1G4J0000025z8rUAA,10200.00,2024-09-30,317929001
a1G4J0000025zDnUAI,10200.00,2024-09-30,317930001
a1G4J0000025z0RUAQ,10320.00,2024-09-30,317931001
a1G4J0000025zE2UAI,0.00,2024-09-30,317932001
a1G4J0000025yupUAA,7280.00,2024-09-30,317933001
a1G4J0000025zE8UAI,10320.00,2024-09-30,317934001
a1G4J0000025zCMUAY,10320.00,2024-09-30,317935001
a1G4J0000025yuoUAA,9880.00,2024-09-30,317937001
a1G4J0000025z8uUAA,7280.00,2024-09-30,317938001
a1G4J0000025zBaUAI,0.00,2024-09-30,317940001
a1G4J0000025yzYUAQ,9120.00,2024-09-30,317941001
a1G4J0000025zOoUAI,0.00,2024-09-30,317942001
a1G4J0000025zDWUAY,10320.00,2024-09-30,317944001
a1G4J0000025yjrUAA,10320.00,2024-09-30,317947001
a1G4J0000025yxyUAA,10320.00,2024-09-30,317950001
a1G4J0000025zHKUAY,10320.00,2024-09-30,317951001
a1G4J0000025zJSUAY,11400.00,2024-09-30,317952001
a1G4J0000025zJGUAY,0.00,2024-09-30,317954001
a1G4J0000025xttUAA,10320.00,2024-09-30,317958001
a1G4J0000025zLJUAY,10500.00,2024-09-30,317960001
a1G4J0000025zJFUAY,10500.00,2024-09-30,317961001
a1G4J0000025zLXUAY,11100.00,2024-09-30,317964001
a1G4J0000025zOmUAI,10380.00,2024-09-30,317965001
a1G4J0000025zETUAY,0.00,2024-09-30,317966001
a1G4J0000025zIfUAI,7020.00,2024-09-30,317967001
a1G4J0000025zJnUAI,10200.00,2024-09-30,317969001
a1G4J0000025zHvUAI,8196.00,2024-09-30,317971001
a1G4J0000025zRQUAY,0.00,2024-09-30,317975001
a1G4J0000025zHbUAI,8216.00,2024-09-30,317976001
a1G4J0000025zNJUAY,10500.00,2024-09-30,317977001
a1G4J0000025zF3UAI,0.00,2024-09-30,317978001
a1G4J000004jjFgUAI,0.00,2024-09-30,317981001
a1G4J0000025zMSUAY,8216.00,2024-09-30,317983001
a1G4J0000025zJ8UAI,10200.00,2024-09-30,317984001
a1G4J0000025zKpUAI,7280.00,2024-09-30,317985001
a1G4J0000025zDqUAI,7500.00,2024-09-30,317987001
a1G4J0000025zNoUAI,8340.00,2024-09-30,317987002
a1G4J0000025zSJUAY,1.00,2024-09-30,317988001
a1G4J0000025yc1UAA,1.00,2024-09-30,317989001
a1G4J0000025yRSUAY,390.00,2024-09-30,317990001
a1G4J0000025zT4UAI,390.00,2024-09-30,317991001
a1G4J0000025zJVUAY,390.00,2024-09-30,317992001
a1G4J0000025zIrUAI,0.00,2024-09-30,317994001
a1G4J0000025zQdUAI,390.00,2024-09-30,317995001
a1G4J0000025zCEUAY,390.00,2024-09-30,317996001
a1G4J0000025zL4UAI,390.00,2024-09-30,317998001
a1G4J0000025yy8UAA,1.00,2024-09-30,317999001
a1G4J0000025yRTUAY,480.00,2024-09-30,318000001
a1G4J0000025zT8UAI,480.00,2024-09-30,318001001
a1G4J0000025zSnUAI,390.00,2024-09-30,318002001
a1G4J0000025zJfUAI,390.00,2024-09-30,318006001
a1G4J0000025z45UAA,390.00,2024-09-30,318007001
a1G4J0000025zVIUAY,390.00,2024-09-30,318008001
a1G4J0000025zEEUAY,390.00,2024-09-30,318010001
a1G4J0000025zUKUAY,480.00,2024-09-30,318011001
a1G4J0000025zTRUAY,420.00,2024-09-30,318012001
a1G4J0000025zHlUAI,480.00,2024-09-30,318013001
a1G4J0000025zQ7UAI,420.00,2024-09-30,318014001
a1G4J0000025zUZUAY,480.00,2024-09-30,318015001
a1G4J0000025zVDUAY,420.00,2024-09-30,318016001
a1G4J0000025zV8UAI,420.00,2024-09-30,318017001
a1G4J0000025zHwUAI,480.00,2024-09-30,318018001
a1G4J0000025zVNUAY,480.00,2024-09-30,318020001
a1G4J0000025zULUAY,480.00,2024-09-30,318021001
a1G4J0000025zVXUAY,1.00,2024-09-30,318022001
a1G4J0000025zKsUAI,480.00,2024-09-30,318023001
a1G4J0000025zVcUAI,420.00,2024-09-30,318024001
a1G4J0000025zVhUAI,480.00,2024-09-30,318025001
a1G4J0000025zLuUAI,420.00,2024-09-30,318026001
a1G4J0000025zCxUAI,480.00,2024-09-30,318027001
a1G4J0000025zMjUAI,480.00,2024-09-30,318028001
a1G4J0000025zJsUAI,420.00,2024-09-30,318029001
a1G4J0000025zW6UAI,420.00,2024-09-30,318030001
a1G4J0000025zVrUAI,420.00,2024-09-30,318031001
a1G4J0000025zVSUAY,480.00,2024-09-30,318033001
a1G4J0000025zPaUAI,480.00,2024-09-30,318034001
a1G4J0000025zSyUAI,420.00,2024-09-30,318035001
a1G4J0000025zW1UAI,480.00,2024-09-30,318036001
a1G4J0000025zCmUAI,420.00,2024-09-30,318037001
a1G4J0000025zW2UAI,420.00,2024-09-30,318038001
a1G4J0000025zSjUAI,480.00,2024-09-30,318039001
a1G4J0000025zKMUAY,390.00,2024-09-30,318040001
a1G4J0000025zIQUAY,390.00,2024-09-30,318041001
a1G4J0000025zVwUAI,390.00,2024-09-30,318044001
a1G4J0000025zRvUAI,480.00,2024-09-30,318045001
a1G4J0000025zLvUAI,480.00,2024-09-30,318046001
a1G4J0000025zSkUAI,480.00,2024-09-30,318047001
a1G4J0000025yxIUAQ,420.00,2024-09-30,318048001
a1G4J0000025zWGUAY,420.00,2024-09-30,318049001
a1G4J0000025z0iUAA,420.00,2024-09-30,318050001
a1G4J0000025zWBUAY,420.00,2024-09-30,318051001
a1G4J0000025zG6UAI,420.00,2024-09-30,318052001
a1G4J0000025zGOUAY,420.00,2024-09-30,318053001
a1G4J0000025z7OUAQ,420.00,2024-09-30,318054001
a1G4J0000025zIRUAY,480.00,2024-09-30,318055001
a1G4J0000025zGPUAY,480.00,2024-09-30,318056001
a1G4J0000025zNNUAY,480.00,2024-09-30,318057001
a1G4J0000025zQGUAY,480.00,2024-09-30,318058001
a1G4J0000025zUzUAI,1.00,2024-09-30,318059001
a1G4J0000025zISUAY,1.00,2024-09-30,318060001
a1G4J0000025zT5UAI,0.00,2024-09-30,318061001
a1G4J0000025zWLUAY,0.00,2024-09-30,318062001
a1G4J0000025yu6UAA,420.00,2024-09-30,318063001
a1GNz0000000jTNMAY,0.00,2024-09-30,318070006
a1GNz0000000kJ0MAI,0.00,2024-09-30,318081004
a1GNz0000000kPRMAY,0.00,2024-09-30,318081005
a1GNz0000000kHOMAY,0.00,2024-09-30,318082015
a1GNz0000000jwPMAQ,0.00,2024-09-30,318083001
a1GNz0000000lTbMAI,0.00,2024-09-30,318085007
a1GNz0000000lTaMAI,0.00,2024-09-30,318086001
a1GNz0000000mnpMAA,0.00,2024-09-30,318086002
a1GNz0000000mZJMAY,0.00,2024-09-30,318088006
a1GNz0000000oeLMAQ,0.00,2024-09-30,318091007
a1GNz0000000mRGMAY,0.00,2024-09-30,318096012
a1GNz0000000ocjMAA,0.00,2024-09-30,318099011
a1GNz0000000o87MAA,0.00,2024-09-30,318106006
a1GNz0000000nX0MAI,0.00,2024-09-30,318106007
a1GNz0000000o88MAA,0.00,2024-09-30,318106008
a1GNz0000000naEMAQ,0.00,2024-09-30,318108001
a1GNz0000000oL1MAI,0.00,2024-09-30,318108003
a1GNz0000000nASMAY,0.00,2024-09-30,318112001
a1GNz0000000pIfMAI,0.00,2024-09-30,318119002
a1GNz0000000pH3MAI,0.00,2024-09-30,318120016
a1GNz0000000lQMMAY,0.00,2024-09-30,318121002
a1G4J0000025zRmUAI,0.00,2024-09-30,318122002
a1GNz0000000pLtMAI,0.00,2024-09-30,318126001
a1GNz0000000sTRMAY,0.00,2024-09-30,318128003
a1GNz0000000sWfMAI,0.00,2024-09-30,318128005
a1GNz0000000letMAA,0.00,2024-09-30,318135002
a1GNz0000000ouVMAQ,0.00,2024-09-30,318139001
a1GNz0000000mRHMAY,0.00,2024-09-30,318139002
a1GNz0000000nlWMAQ,0.00,2024-09-30,318142002
a1GNz0000000nbqMAA,0.00,2024-09-30,318146002
a1GNz0000000mPfMAI,0.00,2024-09-30,318149001
a1GNz0000000n8oMAA,0.00,2024-09-30,318149002
a1GNz0000000ku5MAA,0.00,2024-09-30,318195001
a1GNz0000000muHMAQ,0.00,2024-09-30,318196014
a1GNz0000000lQLMAY,0.00,2024-09-30,318197005
a1GNz0000000lesMAA,0.00,2024-09-30,318197008
a1GNz0000000mUUMAY,0.00,2024-09-30,318197014
a1GNz0000000lTZMAY,0.00,2024-09-30,318199004
a1GNz0000000llJMAQ,0.00,2024-09-30,318200005
a1GNz0000000l2AMAQ,0.00,2024-09-30,318201001
a1GNz0000000lmvMAA,0.00,2024-09-30,318201002
a1GNz0000000lyDMAQ,0.00,2024-09-30,318205003
a1GNz0000000me9MAA,0.00,2024-09-30,318206005
a1GNz0000000nFFMAY,0.00,2024-09-30,318210006
a1GNz0000000mW5MAI,0.00,2024-09-30,318213001
a1GNz0000000oUfMAI,0.00,2024-09-30,318221001
a1GNz0000000oHlMAI,0.00,2024-09-30,318224001
a1GNz0000000q6fMAA,0.00,2024-09-30,318228002
a1GNz0000000l3mMAA,0.00,2024-09-30,318231002
a1GNz0000000lN8MAI,0.00,2024-09-30,318232001
a1GNz0000000nTlMAI,0.00,2024-09-30,318246001
a1GNz0000000nn7MAA,0.00,2024-09-30,318259006
a1GNz0000000njuMAA,0.00,2024-09-30,318259009
a1GNz0000000ow6MAA,0.00,2024-09-30,318266002
a1GNz0000000okoMAA,0.00,2024-09-30,318266006
a1GNz0000000ojBMAQ,0.00,2024-09-30,318271001
a1GNz0000000nqMMAQ,0.00,2024-09-30,318274005
a1GNz0000000ps9MAA,0.00,2024-09-30,318274007
a1GNz0000000mPeMAI,0.00,2024-09-30,318288001
a1GNz0000000ptmMAA,0.00,2024-09-30,318288002
a1G4J0000025zBvUAI,0.00,2024-09-30,318292001
a1G4J0000025zWMUAY,0.00,2024-09-30,318292002
a1G4J0000025zXOUAY,0.00,2024-09-30,318292003
a1G4J0000025z15UAA,0.00,2024-09-30,318292004
a1G4J0000025zLLUAY,0.00,2024-09-30,318292005
a1G4J0000025zT6UAI,0.00,2024-09-30,318292006
a1G4J0000025zXJUAY,0.00,2024-09-30,318292007
a1G4J0000025zWfUAI,0.00,2024-09-30,318292008
a1G4J0000025yGjUAI,0.00,2024-09-30,318292009
a1G4J0000025zWzUAI,0.00,2024-09-30,318292010
a1G4J0000025zTcUAI,0.00,2024-09-30,318292011
a1G4J0000025ytQUAQ,0.00,2024-09-30,318292012
a1G4J0000025yhqUAA,0.00,2024-09-30,318292013
a1G4J0000025yzcUAA,0.00,2024-09-30,318292014
a1G4J0000025zNeUAI,0.00,2024-09-30,318292015
a1G4J0000025zPVUAY,0.00,2024-09-30,318292016
a1G4J0000025zKSUAY,0.00,2024-09-30,318292017
a1G4J0000025zYlUAI,0.00,2024-09-30,318292018
a1G4J0000025zY2UAI,0.00,2024-09-30,318292019
a1G4J0000025z7UUAQ,0.00,2024-09-30,318292020
a1G4J0000025zYRUAY,0.00,2024-09-30,318292021
a1G4J0000025zVLUAY,0.00,2024-09-30,318292022
a1G4J0000025zWPUAY,0.00,2024-09-30,318292023
a1G4J0000025zKTUAY,0.00,2024-09-30,318292024
a1G4J0000025zXnUAI,0.00,2024-09-30,318292025
a1G4J0000025zWDUAY,0.00,2024-09-30,318292026
a1G4J0000025zMwUAI,0.00,2024-09-30,318292027
a1G4J0000025zMxUAI,0.00,2024-09-30,318292028
a1G4J0000025zZAUAY,0.00,2024-09-30,318292029
a1G4J0000025zYgUAI,0.00,2024-09-30,318292030
a1G4J0000025zWCUAY,0.00,2024-09-30,318292031
a1G4J0000025zacUAA,0.00,2024-09-30,318292032
a1G4J0000025zXyUAI,0.00,2024-09-30,318292033
a1G4J0000025z3wUAA,0.00,2024-09-30,318292034
a1G4J0000025zRZUAY,0.00,2024-09-30,318292035
a1G4J0000025ys0UAA,0.00,2024-09-30,318292036
a1G4J0000025zXdUAI,0.00,2024-09-30,318292037
a1G4J0000025zV9UAI,0.00,2024-09-30,318292038
a1G4J0000025zYbUAI,0.00,2024-09-30,318292039
a1G4J0000025yapUAA,0.00,2024-09-30,318292040
a1G4J0000025zWwUAI,0.00,2024-09-30,318292041
a1G4J0000025zSFUAY,0.00,2024-09-30,318292042
a1G4J0000025zA2UAI,0.00,2024-09-30,318292043
a1G4J0000025xWCUAY,0.00,2024-09-30,318292044
a1G4J0000025zZ1UAI,0.00,2024-09-30,318292045
a1G4J0000025zXzUAI,0.00,2024-09-30,318292046
a1G4J0000025z17UAA,0.00,2024-09-30,318292047
a1G4J0000025zZPUAY,0.00,2024-09-30,318292048
a1G4J0000025za3UAA,0.00,2024-09-30,318292049
a1G4J0000025zXUUAY,0.00,2024-09-30,318292050
a1G4J0000025zaXUAQ,0.00,2024-09-30,318292051
a1G4J0000025zYHUAY,0.00,2024-09-30,318292052
a1G4J0000025zasUAA,0.00,2024-09-30,318292053
a1G4J0000025yUjUAI,0.00,2024-09-30,318292054
a1G4J0000025zXuUAI,0.00,2024-09-30,318292055
a1G4J0000025zZVUAY,0.00,2024-09-30,318292056
a1G4J0000025zV5UAI,0.00,2024-09-30,318292057
a1G4J0000025zV0UAI,0.00,2024-09-30,318292058
a1G4J0000025zZ2UAI,0.00,2024-09-30,318292060
a1G4J0000025zbQUAQ,0.00,2024-09-30,318292061
a1G4J0000025zVxUAI,0.00,2024-09-30,318292062
a1G4J0000025zbGUAQ,0.00,2024-09-30,318292063
a1G4J0000025zaSUAQ,0.00,2024-09-30,318292064
a1G4J0000025zbLUAQ,0.00,2024-09-30,318292065
a1G4J0000025zWEUAY,0.00,2024-09-30,318292066
a1G4J0000025zbVUAQ,0.00,2024-09-30,318292067
a1G4J0000025zU4UAI,0.00,2024-09-30,318292068
a1G4J0000025zbkUAA,0.00,2024-09-30,318292069
a1G4J0000025zYqUAI,0.00,2024-09-30,318292070
a1G4J0000025zJtUAI,0.00,2024-09-30,318292071
a1G4J0000025zZXUAY,0.00,2024-09-30,318292072
a1G4J0000025zSGUAY,0.00,2024-09-30,318292073
a1G4J0000025zZoUAI,0.00,2024-09-30,318292074
a1G4J0000025zJLUAY,0.00,2024-09-30,318292075
a1G4J0000025zOTUAY,0.00,2024-09-30,318292076
a1G4J0000025zVzUAI,0.00,2024-09-30,318292077
a1G4J0000025z0OUAQ,0.00,2024-09-30,318292078
a1G4J0000025zSoUAI,0.00,2024-09-30,318292079
a1G4J0000025zYwUAI,0.00,2024-09-30,318292080
a1G4J0000025zaBUAQ,0.00,2024-09-30,318292081
a1G4J0000025zNrUAI,0.00,2024-09-30,318292082
a1G4J0000025zc4UAA,0.00,2024-09-30,318292083
a1G4J0000025ylnUAA,0.00,2024-09-30,318292084
a1G4J0000025zc9UAA,0.00,2024-09-30,318292085
a1G4J0000025zMDUAY,0.00,2024-09-30,318292086
a1G4J0000025zOYUAY,0.00,2024-09-30,318292087
a1G4J0000025zarUAA,0.00,2024-09-30,318292088
a1G4J0000025zZWUAY,0.00,2024-09-30,318292089
a1G4J0000025zWaUAI,0.00,2024-09-30,318293001
a1G4J0000025zWQUAY,0.00,2024-09-30,318293002
a1G4J0000025ye6UAA,0.00,2024-09-30,318293003
a1G4J0000025zNcUAI,0.00,2024-09-30,318293004
a1G4J0000025zPbUAI,0.00,2024-09-30,318293005
a1G4J0000025zWpUAI,0.00,2024-09-30,318293006
a1G4J0000025zRMUAY,0.00,2024-09-30,318293007
a1G4J0000025zXYUAY,0.00,2024-09-30,318293008
a1G4J0000025zXEUAY,0.00,2024-09-30,318293009
a1G4J0000025zU6UAI,0.00,2024-09-30,318293010
a1G4J0000025zEdUAI,0.00,2024-09-30,318293011
a1G4J0000025zPpUAI,0.00,2024-09-30,318293012
a1G4J0000025zI6UAI,0.00,2024-09-30,318293013
a1G4J0000025zT9UAI,0.00,2024-09-30,318293014
a1G4J0000025zUpUAI,0.00,2024-09-30,318293015
a1G4J0000025xWAUAY,0.00,2024-09-30,318293016
a1G4J0000025zXxUAI,0.00,2024-09-30,318293017
a1G4J0000025zWFUAY,0.00,2024-09-30,318293018
a1G4J0000025z16UAA,0.00,2024-09-30,318293019
a1G4J0000025yvmUAA,0.00,2024-09-30,318293020
a1G4J0000025zStUAI,0.00,2024-09-30,318293021
a1G4J0000025zFmUAI,0.00,2024-09-30,318293022
a1G4J0000025zL5UAI,0.00,2024-09-30,318293023
a1G4J0000025z7oUAA,0.00,2024-09-30,318293024
a1G4J0000025zZ5UAI,0.00,2024-09-30,318293025
a1G4J0000025zPWUAY,0.00,2024-09-30,318293026
a1G4J0000025zKcUAI,0.00,2024-09-30,318293027
a1G4J0000025yrWUAQ,0.00,2024-09-30,318293028
a1G4J0000025zM0UAI,0.00,2024-09-30,318293029
a1G4J0000025zKNUAY,0.00,2024-09-30,318293030
a1G4J0000025ye7UAA,0.00,2024-09-30,318293031
a1G4J0000025zYvUAI,0.00,2024-09-30,318293032
a1G4J0000025zNQUAY,0.00,2024-09-30,318293033
a1G4J0000025zZ0UAI,0.00,2024-09-30,318293034
a1G4J0000025zCiUAI,0.00,2024-09-30,318293035
a1G4J0000025yQKUAY,0.00,2024-09-30,318293036
a1G4J0000025zTdUAI,0.00,2024-09-30,318293037
a1G4J0000025zL6UAI,0.00,2024-09-30,318293038
a1G4J0000025yiEUAQ,0.00,2024-09-30,318293039
a1G4J0000025zWvUAI,0.00,2024-09-30,318293040
a1G4J0000025zU1UAI,0.00,2024-09-30,318293041
a1G4J0000025yzjUAA,0.00,2024-09-30,318293042
a1G4J0000025zLdUAI,0.00,2024-09-30,318293043
a1G4J0000025z8wUAA,0.00,2024-09-30,318293044
a1G4J0000025zKOUAY,0.00,2024-09-30,318293045
a1G4J0000025zeyUAA,0.00,2024-09-30,318293046
a1G4J0000025zViUAI,0.00,2024-09-30,318293047
a1G4J0000025zRNUAY,0.00,2024-09-30,318293048
a1G4J0000025zWOUAY,0.00,2024-09-30,318293049
a1G4J0000025za9UAA,0.00,2024-09-30,318293050
a1G4J0000025zZ6UAI,0.00,2024-09-30,318293051
a1G4J0000025zUcUAI,0.00,2024-09-30,318293052
a1G4J0000025zNkUAI,0.00,2024-09-30,318293053
a1G4J0000025zW4UAI,0.00,2024-09-30,318293054
a1G4J0000025zQOUAY,0.00,2024-09-30,318293055
a1G4J0000025y6uUAA,0.00,2024-09-30,318293056
a1G4J0000025z5RUAQ,0.00,2024-09-30,318293057
a1G4J0000025zRIUAY,0.00,2024-09-30,318293058
a1G4J0000025yx8UAA,0.00,2024-09-30,318293059
a1G4J0000025zSIUAY,0.00,2024-09-30,318293060
a1G4J0000025zZ3UAI,0.00,2024-09-30,318293061
a1G4J0000025z9yUAA,0.00,2024-09-30,318293063
a1G4J0000025zaIUAQ,0.00,2024-09-30,318293066
a1G4J0000025yfrUAA,0.00,2024-09-30,318293067
a1G4J0000025zLeUAI,0.00,2024-09-30,318293068
a1G4J0000025zdDUAQ,0.00,2024-09-30,318293069
a1G4J0000025zamUAA,0.00,2024-09-30,318293070
a1G4J0000025zNzUAI,0.00,2024-09-30,318293071
a1G4J0000025zahUAA,0.00,2024-09-30,318293072
a1G4J0000025z9wUAA,0.00,2024-09-30,318293073
a1G4J0000025zX5UAI,0.00,2024-09-30,318293074
a1G4J0000025zOcUAI,0.00,2024-09-30,318293075
a1G4J0000025zUaUAI,0.00,2024-09-30,318293076
a1G4J0000025zU2UAI,0.00,2024-09-30,318293077
a1G4J0000025zhsUAA,0.00,2024-09-30,318293078
a1G4J0000025zXtUAI,0.00,2024-09-30,318293079
a1G4J0000025zU3UAI,0.00,2024-09-30,318293080
a1G4J0000025xWBUAY,0.00,2024-09-30,318293081
a1G4J0000025zXlUAI,0.00,2024-09-30,318293082
a1G4J0000025zLpUAI,0.00,2024-09-30,318293083
a1G4J0000025zOiUAI,0.00,2024-09-30,318293084
a1G4J0000025zinUAA,0.00,2024-09-30,318293085
a1G4J0000025yrnUAA,0.00,2024-09-30,318293088
a1G4J0000025zj6UAA,0.00,2024-09-30,318293089
a1G4J0000025z82UAA,0.00,2024-09-30,318293090
a1G4J0000025zZKUAY,0.00,2024-09-30,318293091
a1G4J0000025yfsUAA,0.00,2024-09-30,318293092
a1G4J0000025zi0UAA,0.00,2024-09-30,318293093
a1G4J0000025zQnUAI,0.00,2024-09-30,318293094
a1G4J0000025z7FUAQ,0.00,2024-09-30,318293095
a1G4J0000025yziUAA,0.00,2024-09-30,318293096
a1G4J0000025zVeUAI,0.00,2024-09-30,318293097
a1G4J0000025yzZUAQ,0.00,2024-09-30,318293098
a1G4J0000025zkmUAA,0.00,2024-09-30,318293099
a1G4J0000025za6UAA,0.00,2024-09-30,318293100
a1G4J0000025zdHUAQ,0.00,2024-09-30,318293101
a1G4J0000025zZRUAY,0.00,2024-09-30,318293102
a1G4J0000025zDDUAY,0.00,2024-09-30,318293103
a1G4J0000025zYEUAY,0.00,2024-09-30,318293104
a1G4J0000025zXoUAI,0.00,2024-09-30,318293105
a1G4J0000025zI7UAI,0.00,2024-09-30,318293106
a1G4J0000025zXkUAI,0.00,2024-09-30,318293107
a1G4J0000025zivUAA,0.00,2024-09-30,318293108
a1G4J0000025zbBUAQ,0.00,2024-09-30,318293109
a1G4J0000025zcxUAA,0.00,2024-09-30,318293110
a1G4J0000025zRqUAI,0.00,2024-09-30,318293111
a1G4J0000025zaDUAQ,0.00,2024-09-30,318293112
a1G4J0000025z4PUAQ,0.00,2024-09-30,318293113
a1G4J0000025zUBUAY,0.00,2024-09-30,318293114
a1G4J0000025zCyUAI,0.00,2024-09-30,318293115
a1G4J0000025zeUUAQ,0.00,2024-09-30,318293116
a1G4J0000025zXFUAY,0.00,2024-09-30,318293117
a1G4J0000025zWWUAY,0.00,2024-09-30,318293118
a1G4J0000025zWUUAY,0.00,2024-09-30,318293119
a1G4J0000025zYsUAI,0.00,2024-09-30,318293120
a1G4J0000025zcdUAA,0.00,2024-09-30,318293121
a1G4J0000025zSzUAI,0.00,2024-09-30,318293122
a1G4J0000025zW0UAI,0.00,2024-09-30,318293123
a1G4J0000025zU8UAI,0.00,2024-09-30,318293124
a1G4J0000025zdMUAQ,0.00,2024-09-30,318293125
a1G4J0000025zSKUAY,0.00,2024-09-30,318293126
a1G4J0000025zeAUAQ,0.00,2024-09-30,318293127
a1G4J0000025zibUAA,0.00,2024-09-30,318293128
a1G4J0000025zbwUAA,0.00,2024-09-30,318293129
a1G4J0000025zVTUAY,0.00,2024-09-30,318293130
a1G4J0000025ze1UAA,0.00,2024-09-30,318293131
a1G4J0000025zQaUAI,0.00,2024-09-30,318293132
a1G4J0000025zEoUAI,0.00,2024-09-30,318293133
a1G4J0000025zQoUAI,0.00,2024-09-30,318293134
a1G4J0000025zd2UAA,0.00,2024-09-30,318293135
a1G4J0000025zkPUAQ,0.00,2024-09-30,318293136
a1G4J0000025zXfUAI,0.00,2024-09-30,318293137
a1G4J0000025zjFUAQ,0.00,2024-09-30,318293138
a1G4J0000025z1UUAQ,0.00,2024-09-30,318293139
a1G4J0000025zY8UAI,0.00,2024-09-30,318293140
a1G4J0000025zdyUAA,0.00,2024-09-30,318293141
a1G4J0000025zaAUAQ,0.00,2024-09-30,318293142
a1G4J0000025yUkUAI,0.00,2024-09-30,318293143
a1G4J0000025zPXUAY,0.00,2024-09-30,318293144
a1G4J0000025zVlUAI,0.00,2024-09-30,318293145
a1G4J0000025zZQUAY,0.00,2024-09-30,318293146
a1G4J0000025zg1UAA,0.00,2024-09-30,318293147
a1G4J0000025zSqUAI,0.00,2024-09-30,318293148
a1G4J0000025zYOUAY,0.00,2024-09-30,318293149
a1G4J0000025zUOUAY,0.00,2024-09-30,318293150
a1G4J0000025zhiUAA,0.00,2024-09-30,318293151
a1G4J0000025zSHUAY,0.00,2024-09-30,318293152
a1G4J0000025zj5UAA,0.00,2024-09-30,318293153
a1G4J0000025zjBUAQ,0.00,2024-09-30,318293154
a1G4J0000025zfTUAQ,0.00,2024-09-30,318293155
a1G4J0000025zcHUAQ,0.00,2024-09-30,318293156
a1G4J0000025zf8UAA,0.00,2024-09-30,318293157
a1G4J0000025zjUUAQ,0.00,2024-09-30,318293158
a1G4J0000025zM8UAI,0.00,2024-09-30,318293159
a1G4J0000025zgpUAA,0.00,2024-09-30,318293160
a1G4J0000025zdqUAA,0.00,2024-09-30,318293161
a1G4J0000025yiFUAQ,0.00,2024-09-30,318293162
a1G4J0000025zaaUAA,0.00,2024-09-30,318293163
a1G4J0000025zIGUAY,0.00,2024-09-30,318293164
a1G4J0000025zjeUAA,0.00,2024-09-30,318293165
a1G4J0000025zMEUAY,0.00,2024-09-30,318293166
a1G4J0000025zk3UAA,0.00,2024-09-30,318293167
a1G4J0000025z7cUAA,0.00,2024-09-30,318293168
a1G4J0000025zePUAQ,0.00,2024-09-30,318293169
a1G4J0000025zHtUAI,0.00,2024-09-30,318293170
a1G4J0000025zCjUAI,0.00,2024-09-30,318293171
a1G4J0000025zKkUAI,0.00,2024-09-30,318293172
a1G4J0000025zkSUAQ,0.00,2024-09-30,318293173
a1G4J0000025zXHUAY,0.00,2024-09-30,318293174
a1G4J0000025zIIUAY,0.00,2024-09-30,318293175
a1G4J0000025zOjUAI,0.00,2024-09-30,318293176
a1G4J0000025zZqUAI,0.00,2024-09-30,318293177
a1G4J0000025zaGUAQ,0.00,2024-09-30,318293178
a1G4J0000025ziSUAQ,0.00,2024-09-30,318293179
a1G4J0000025zjjUAA,0.00,2024-09-30,318293180
a1G4J0000025zY9UAI,0.00,2024-09-30,318293181
a1G4J0000025ziRUAQ,0.00,2024-09-30,318293182
a1G4J0000025zS8UAI,0.00,2024-09-30,318293183
a1G4J0000025zYNUAY,0.00,2024-09-30,318293184
a1G4J0000025zFTUAY,0.00,2024-09-30,318293185
a1G4J0000025zIHUAY,0.00,2024-09-30,318293186
a1G4J0000025zkhUAA,0.00,2024-09-30,318293187
a1G4J0000025za0UAA,0.00,2024-09-30,318293188
a1G4J0000025zYmUAI,0.00,2024-09-30,318293189
a1G4J0000025zTSUAY,0.00,2024-09-30,318293190
a1G4J0000025zUTUAY,0.00,2024-09-30,318293191
a1G4J0000025yx9UAA,0.00,2024-09-30,318293192
a1G4J0000025zauUAA,0.00,2024-09-30,318293193
a1G4J0000025zOaUAI,0.00,2024-09-30,318293194
