PMS_Reference__c,tenancy_status__c
127057017003,Current
127546001002,Current
127057041001,Current
127137007004,Current
127229004001,Current
127402001001,Current
127057142001,Current
127057079001,Current
127057044001,Current
127057102001,Current
127057039001,Current
127057157001,Current
127415001002,Current
127057057002,Current
127057210001,Current
216655001002,Current
217099018004,Current
127057020001,Current
127395001001,Current
127057176001,Current
127283007001,Current
127283006001,Current
127154001001,Current
127137014003,Current
127057110001,Current
127057131001,Current
127057118001,Current
127057158002,Current
127057201001,Current
127543001001,Current
222582022001,Current
127057072001,Current
222538002001,Current
317356015002,Current
127166001004,Current
127057141001,Current
127145002001,Current
127145003003,Current
127057116001,Current
127057194001,Current
127400001001,Current
127397001001,Current
127057139001,Current
127197001001,Current
127057097001,Current
127057179001,Current
127253001001,Current
127483008004,Current
127137018004,Current
127057146001,Current
127057085001,Current
127311001001,Current
127057239001,Current
127057069001,Current
127057144001,Current
127191001001,Current
127137011003,Current
127057099001,Current
127057100001,Current
127057136001,Current
127057133001,Current
216438001002,Current
216546001001,Current
127137012003,Current
127057192001,Current
127229001002,Current
127342001002,Current
127483013001,Current
127137015003,Current
127057140001,Current
127229018001,Current
127057213001,Current
127057171001,Current
127257007002,Current
127057129001,Current
127057203001,Current
127464001001,Current
127536013001,Current
127057147002,Current
127226001003,Current
127327001001,Current
127483024001,Current
127057058001,Current
127057187001,Current
127511001001,Current
127445001001,Current
127552002002,Current
127057101001,Current
127178001001,Current
127057148001,Current
127057184001,Current
127057188001,Current
222515010001,Current
127175001002,Current
127057090001,Current
127057196001,Current
127057108001,Current
127057185001,Current
127057109001,Current
127552001002,Current
317354006002,Current
317809001001,Current
127057078001,Current
127057143001,Current
127346001001,Current
127183001002,Current
127057170001,Current
127331012001,Current
127331002001,Current
127057154001,Current
127057059001,Current
127057107001,Current
222582009001,Current
222582014001,Current
127057174001,Current
127283012001,Current
127057151001,Current
127057115001,Current
127483022003,Current
216532001001,Current
127057130001,Current
127057181001,Current
127057122001,Current
127229010002,Current
127057096001,Current
127057172001,Current
127057232001,Current
222536002001,Current
127057138001,Current
127057162001,Current
127057189001,Current
127057164001,Current
217046001001,Current
127057127001,Current
127418001001,Current
127536005001,Current
127606001001,Current
127199001001,Current
127057128001,Current
127263001001,Current
127194001001,Current
127312001001,Current
216458001001,Current
127057150001,Current
127057197001,Current
127324001002,Current
216616002011,Current
127225001001,Current
127057228001,Current
127405001001,Current
127483049001,Current
127057166001,Current
127057145001,Current
216412001001,Current
216451001004,Current
127483016001,Current
217117005001,Current
127057211001,Current
127536024001,Current
222516009001,Current
127057223001,Current
127328001001,Current
127228001002,Current
127408014001,Current
127057236001,Current
127230001001,Current
127057230001,Current
217125001006,Current
127207001002,Current
127331010001,Current
127512001001,Current
127483001001,Current
127522001001,Current
127331004002,Current
217126002003,Current
127250001001,Current
127449001001,Current
222515012003,Current
127257010002,Current
127436001001,Current
127444001001,Current
127587001001,Current
127495001002,Current
127331003002,Current
127354001001,Current
127521001001,Current
127257006001,Current
127257002001,Current
127257009002,Current
127257005001,Current
127413001001,Current
127483019001,Current
127535002001,Current
127257003002,Current
127265001002,Current
127294001001,Current
127300001001,Current
127288001001,Current
127287001001,Current
127290001001,Current
127480001001,Current
127278001002,Current
127527001001,Current
127536016001,Current
216423001004,Current
127283002001,Current
821400001001,Current
127283005001,Current
821292001001,Current
127285001001,Current
127331001002,Current
127461001002,Current
222582010001,Current
127295001001,Current
127314001003,Current
127566001001,Current
127321001001,Current
216431001003,Current
216482001002,Current
216436001002,Current
127458001001,Current
127462001001,Current
127591001001,Current
216430001001,Current
216483001001,Current
216449001003,Current
217080001001,Current
222582078001,Current
127377002002,Current
127323001001,Current
127365001001,Current
127383001001,Current
127488001001,Current
127410001001,Current
127447001001,Current
127331006002,Current
127483033002,Current
127528001001,Current
127465001001,Current
127384001001,Current
127542001001,Current
127464002001,Current
216455001002,Current
127377003002,Current
127536021001,Current
127330001001,Current
127331011002,Current
127460001001,Current
127331007001,Current
216567001001,Current
127473001001,Current
127492001001,Current
127331008001,Current
127536001001,Current
127536017001,Current
216619001001,Current
127331005001,Current
127602001001,Current
216415001002,Current
127331016002,Current
127433001001,Current
127459001001,Current
127456005001,Current
217123002002,Current
217099014005,Current
127380001001,Current
216615003007,Current
127483027001,Current
127587004001,Current
127355001001,Current
216405001002,Current
216616001007,Current
127421001001,Current
127500001001,Current
222582035001,Current
222582094001,Current
127440001001,Current
127563001001,Current
127385001001,Current
127377004002,Current
127611005001,Current
127378001001,Current
127378003001,Current
127483010001,Current
127535013001,Current
216586001001,Current
127562001001,Current
127575001001,Current
127586006001,Current
127456003002,Current
127555001001,Current
216484001002,Current
216713001001,Current
127387001001,Current
127548001001,Current
317854001001,Current
216616003010,Current
127452001002,Current
217135001004,Current
222597002002,Current
217123001002,Current
222517014001,Current
222582047001,Current
222582069001,Current
317709001001,Current
127465004001,Current
127465005001,Current
127464006002,Current
127611002001,Current
127394001001,Current
222552002001,Current
127483051001,Current
127553001001,Current
127519001001,Current
127408016001,Current
127544001002,Current
216439001002,Current
127590001002,Current
127408015001,Current
127428001001,Current
317353051003,Current
317352040006,Current
127425001001,Current
127552004002,Current
127403001001,Current
216626002007,Current
127407001001,Current
127406001001,Current
127426001001,Current
127586010001,Current
127412001001,Current
127408001001,Current
216667001001,Current
127408006001,Current
127483005003,Current
127401001001,Current
127408002001,Current
127420001001,Current
127408009001,Current
216460001002,Current
127417001001,Current
127435001001,Current
127586004001,Current
127497001001,Current
127516001002,Current
127483023002,Current
127424001002,Current
217126001001,Current
217117010002,Current
127427001001,Current
127611007001,Current
127429001001,Current
127535008001,Current
216589001001,Current
127431001001,Current
127448001001,Current
216615001009,Current
127468001001,Current
127439001001,Current
127451001001,Current
127483026001,Current
127454001001,Current
127456002002,Current
217117003002,Current
222582011001,Current
127456006001,Current
216568001001,Current
127463001001,Current
127476001002,Current
127524001001,Current
127535016001,Current
216716001001,Current
127472001001,Current
222621001004,Current
127478001001,Current
127483032001,Current
127471001002,Current
127481001001,Current
127483009002,Current
127464003001,Current
127464004002,Current
127547001001,Current
217117001003,Current
127479001001,Current
127486001001,Current
127514001002,Current
317352046002,Current
317352128007,Current
127465002002,Current
127501001001,Current
127483007001,Current
127483006001,Current
222594011001,Current
127483003003,Current
127549001001,Current
127483014001,Current
127483017001,Current
127483004001,Current
216420001001,Current
217033001001,Current
127483018002,Current
127529001001,Current
127483036003,Current
216615004002,Current
127483029001,Current
127572001001,Current
127483034001,Current
222601030001,Current
127494001002,Current
127483030001,Current
127608006001,Current
222530002002,Current
127614001001,Current
216588001001,Current
216409001002,Current
222556001003,Current
217124002003,Current
217117004003,Current
127556001001,Current
127586003001,Current
127584001001,Current
127579001001,Current
216989001001,Current
127565001001,Current
127483050001,Current
222540001004,Current
222594023001,Current
127568001001,Current
127613001002,Current
217099010002,Current
127552006001,Current
127593001001,Current
216414001001,Current
127557001001,Current
222537003002,Current
222516012001,Current
127581001002,Current
127487001001,Current
127536022001,Current
127536030001,Current
127578001001,Current
222521066003,Current
127583001001,Current
127592001001,Current
127536002002,Current
127594001001,Current
127587006001,Current
127491001001,Current
127499001001,Current
127585001001,Current
127587003002,Current
217003001003,Current
127536006001,Current
127596001001,Current
127611001002,Current
317721001001,Current
127586009001,Current
127526001001,Current
216407001001,Current
222517013001,Current
222582081001,Current
127586002001,Current
127510001001,Current
216569001009,Current
216657001001,Current
127498001002,Current
127502001001,Current
216399002001,Current
127493001001,Current
127503001002,Current
127508001001,Current
216433001002,Current
127509001001,Current
127608005002,Current
217099005004,Current
127520001002,Current
127525001001,Current
216413001001,Current
127535025001,Current
217112002004,Current
217112005007,Current
127535018001,Current
127535021001,Current
127535005001,Current
127608001003,Current
222491137002,Current
127535022001,Current
127536007001,Current
127536009001,Current
222601054001,Current
127536018001,Current
127535011001,Current
127603001001,Current
216399003001,Current
216615005005,Current
127605001001,Current
127541001001,Current
127537001001,Current
127611008001,Current
216418002001,Current
216702001001,Current
222582049001,Current
127536019001,Current
127609001002,Current
216456001001,Current
127600001001,Current
216457001002,Current
216597001001,Current
217083001001,Current
216404001003,Current
127611006001,Current
216536001001,Current
127611004001,Current
216991001001,Current
222582083001,Current
127595001001,Current
127611010001,Current
127607001001,Current
216616004008,Current
217117018003,Current
127611003002,Current
127616001002,Current
216519001002,Current
216406001001,Current
217099007006,Current
127608007001,Current
216411001001,Current
216399001003,Current
216419001002,Current
216434001002,Current
216435001001,Current
217099003004,Current
216424001003,Current
217117007004,Current
216421001002,Current
222582057001,Current
216418001002,Current
216733001001,Current
216429001001,Current
216441001003,Current
216454001004,Current
317897001001,Current
317353069011,Current
821358001001,Current
216446001002,Current
216659001001,Current
216453001002,Current
317351005005,Current
317351028003,Current
216518001002,Current
216459001002,Current
216523001001,Current
216501002003,Current
217052001001,Current
217034001001,Current
216621001001,Current
317353010007,Current
317353046001,Current
222564001004,Current
222582093001,Current
216632001001,Current
216635001001,Current
217099012003,Current
222518002002,Current
216616005008,Current
216626005004,Current
217081001001,Current
317699001001,Current
216626004001,Current
216626001002,Current
222601069001,Current
216592001001,Current
216585001001,Current
222517016002,Current
222600002001,Current
216734001001,Current
217057001001,Current
821346001001,Current
821848001001,Current
216727001003,Current
216956001001,Current
222582090001,Current
222594024001,Current
222518004002,Current
217040001002,Current
222531002002,Current
217031001001,Current
217043001001,Current
222601037001,Current
222582059001,Current
217113001002,Current
222601073002,Current
217112003001,Current
217112006002,Current
217128001002,Current
217296001001,Current
222601032001,Current
217099001002,Current
222582042001,Current
222582044001,Current
222601053001,Current
217099006002,Current
222594014001,Current
217099013005,Current
222582058001,Current
222539003001,Current
217117014003,Current
217117013002,Current
222582048001,Current
222582015001,Current
222567001005,Current
222540002002,Current
222582036001,Current
821882001001,Current
222620001001,Current
222582043001,Current
222582101001,Current
222621006003,Current
317354011003,Current
222594015001,Current
222536001005,Current
418645139001,Current
821180001001,Current
222594019001,Current
222518003001,Current
222539002001,Current
222582095001,Current
222537004001,Current
317894001001,Current
222529002001,Current
418572012002,Current
222582038001,Current
222582002001,Current
222533002001,Current
222535001003,Current
222596002001,Current
222601067003,Current
222547002001,Current
222542003001,Current
222582092001,Current
222539004001,Current
222517015002,Current
222569001005,Current
222533003001,Current
222582066001,Current
222582027001,Current
821259001001,Current
222516010001,Current
222516011001,Current
222516008001,Current
222582079001,Current
222542002002,Current
222546002001,Current
222582061001,Current
222515018001,Current
222515014001,Current
222517011002,Current
222515013001,Current
222515011003,Current
222582088001,Current
222601060002,Current
222517012011,Current
222582019001,Current
222548002002,Current
222621013003,Current
222580033004,Current
317958001001,Current
222582003001,Current
222582062001,Current
222556002001,Current
222557002001,Current
222597003003,Current
222582032001,Current
222582082002,Current
222601068001,Current
317716001001,Current
222601026004,Current
222582008001,Current
222582068001,Current
222594016001,Current
222596003001,Current
222582046001,Current
222595002001,Current
222600003001,Current
317680003001,Current
222582018001,Current
222582030001,Current
222601072002,Current
317700001002,Current
222582017001,Current
222582098001,Current
821712001001,Current
222582085001,Current
222602002001,Current
222602004001,Current
222602003001,Current
222582021001,Current
222582055001,Current
222582056001,Current
222582096002,Current
222581048001,Current
222582072001,Current
222594018001,Current
222582020001,Current
222601039002,Current
222582041001,Current
222601048001,Current
222582091001,Current
222594013001,Current
317718001001,Current
222601071002,Current
222594020001,Current
222594021001,Current
222621003003,Current
317707001001,Current
222601033001,Current
222611002004,Current
222601043001,Current
222601061001,Current
222601052001,Current
222601031001,Current
222601040001,Current
222521065002,Current
222601038001,Current
317727001001,Current
222601049003,Current
222601058002,Current
222601070002,Current
222601042001,Current
222601045001,Current
222601034001,Current
222601055002,Current
317858001001,Current
317353009001,Current
222601057002,Current
222601046001,Current
317722001001,Current
821865001001,Current
222491136001,Current
317773001001,Current
317351067002,Current
317351050002,Current
222601041001,Current
418569006001,Current
317733001001,Current
317730001001,Current
222601036002,Current
222601051001,Current
317742001001,Current
317764001001,Current
317665005002,Current
317797001001,Current
317696001001,Current
317356067003,Current
222522093006,Current
317353013001,Current
317674002001,Current
317681004001,Current
317666013008,Current
317352138002,Current
222640081002,Current
317676003001,Current
222639056004,Current
317665001005,Current
317354033003,Current
317825001001,Current
317355027001,Current
821258001001,Current
821927001001,Current
317681009001,Current
317356058005,Current
317351105002,Current
317990001001,Current
317695001001,Current
317844001001,Current
317351031004,Current
317677010001,Current
317861001001,Current
317674006001,Current
317681010001,Current
317882001001,Current
317351011006,Current
317352063003,Current
317352143003,Current
317356032002,Current
317354035004,Current
317800001001,Current
317667007002,Current
222640059001,Current
222583145003,Current
317354002003,Current
317667023002,Current
317354003002,Current
317674001001,Current
317667040002,Current
317680009001,Current
317681001001,Current
317356069002,Current
317681005001,Current
317351020003,Current
317354022003,Current
317353050001,Current
317353032002,Current
317667042001,Current
317355003002,Current
317355020002,Current
317353036002,Current
317680010001,Current
317797002001,Current
317352011003,Current
317676001001,Current
317354018005,Current
317678015001,Current
317667017002,Current
317676007001,Current
317667005001,Current
317354019003,Current
317667004002,Current
317667026002,Current
317688001001,Current
317665016002,Current
317355006005,Current
317667029001,Current
317355004006,Current
317676013002,Current
317354009001,Current
317351014006,Current
317665015001,Current
317676020001,Current
317352114002,Current
317666016001,Current
317690001001,Current
317353018002,Current
317355037002,Current
317355029003,Current
317872001001,Current
317774001001,Current
317694001001,Current
317354007004,Current
317665006002,Current
317354001004,Current
317817001001,Current
317353019004,Current
317665017001,Current
317356060003,Current
317353065001,Current
317666017002,Current
317678011001,Current
317355073002,Current
317352021002,Current
317678009001,Current
317354013002,Current
317666014001,Current
317354016002,Current
317352031002,Current
317666002001,Current
317665012003,Current
317665003003,Current
821926001001,Current
317666007001,Current
317666019002,Current
317816001001,Current
317353022004,Current
418572076002,Current
317351006002,Current
317354027006,Current
317354004002,Current
317352057002,Current
317351017003,Current
317352075001,Current
317352087003,Current
317354032004,Current
317799001001,Current
418572043002,Current
317354008002,Current
317354012004,Current
317806001001,Current
317356035002,Current
317353026009,Current
317354026002,Current
317354015004,Current
317356050002,Current
317354029009,Current
317354030003,Current
222640089003,Current
317354023002,Current
317355018005,Current
317797003001,Current
317354036005,Current
317354014001,Current
222640006002,Current
317881001002,Current
317801001001,Current
317355002001,Current
317355014004,Current
317352141001,Current
317351010006,Current
222640080002,Current
317353020003,Current
317355023005,Current
317937001002,Current
317933001001,Current
317682002003,Current
317355022005,Current
317355019002,Current
222640088002,Current
317353012002,Current
317831001001,Current
317352073002,Current
222640096002,Current
317351060005,Current
318048001001,Current
317355021001,Current
317877001001,Current
317352008002,Current
317950001001,Current
317352049004,Current
222640054001,Current
317902001001,Current
317356082002,Current
317353056002,Current
317356046002,Current
317351008003,Current
317351015007,Current
317355016004,Current
317353035006,Current
317353066002,Current
317353055002,Current
317355011002,Current
317353037002,Current
317351016004,Current
317941001001,Current
821371001001,Current
317351061003,Current
317356036003,Current
317352103006,Current
317868001001,Current
317355069001,Current
317931001001,Current
317856001001,Current
317353006007,Current
318050001001,Current
317351056005,Current
317351075004,Current
317353054004,Current
317353007006,Current
317356055002,Current
317355008002,Current
317351072005,Current
317843001001,Current
317355010003,Current
317356106002,Current
317352088002,Current
317355026002,Current
317355013005,Current
317351022005,Current
317351018007,Current
317355001001,Current
317353061008,Current
317352145001,Current
317355028006,Current
317352032004,Current
317355024004,Current
317351048001,Current
317355030001,Current
418625001001,Current
418572004002,Current
317351012003,Current
317355015003,Current
317351038004,Current
317355005002,Current
317352079001,Current
317355070001,Current
418571015001,Current
317353041003,Current
317353040005,Current
317850001001,Current
317355025002,Current
318007001001,Current
418569003001,Current
317352101002,Current
317356025003,Current
317926001001,Current
317356051002,Current
317352099002,Current
317862001001,Current
317356048003,Current
317351001002,Current
317915001001,Current
317353042006,Current
317352013001,Current
317905001002,Current
317353075003,Current
317352047003,Current
317352069006,Current
317353028003,Current
317351064002,Current
317353001002,Current
317351023006,Current
317876001002,Current
317353011003,Current
317917001001,Current
317352076004,Current
317353003002,Current
317353016003,Current
317353057006,Current
317351007001,Current
317353014003,Current
822174001001,Current
317353008002,Current
317352111002,Current
317353017004,Current
317356005002,Current
317353076002,Current
317352152002,Current
317353045001,Current
317353025003,Current
318054001001,Current
317351052001,Current
317353023002,Current
317351101002,Current
317356006002,Current
317352157002,Current
317353033003,Current
317899001001,Current
317353027003,Current
317353031003,Current
317353015002,Current
317353048004,Current
317912001001,Current
317353038005,Current
317351003006,Current
317356042004,Current
317353071002,Current
317351084003,Current
317352015001,Current
317352022005,Current
317353053010,Current
317353060001,Current
317929001001,Current
317904001001,Current
317938001001,Current
317351046001,Current
317353058002,Current
317351025004,Current
317351080006,Current
317352123002,Current
317353044005,Current
317352035007,Current
317352067002,Current
317353059005,Current
317353068001,Current
317351027005,Current
317352006001,Current
317351021005,Current
317352002001,Current
317353052005,Current
317353064007,Current
317911001001,Current
317353062002,Current
317356084002,Current
317351086003,Current
317353047001,Current
317356029004,Current
317353072004,Current
317356066003,Current
317356062003,Current
317353073003,Current
317352093003,Current
317923009002,Current
317352097002,Current
317352081001,Current
317352153002,Current
317352124004,Current
317352001005,Current
317352064002,Current
317352089007,Current
317356080002,Current
317356056002,Current
418614004001,Current
317919001001,Current
317352058002,Current
317352048002,Current
318037001001,Current
317356088002,Current
317916001001,Current
317351059002,Current
317351037007,Current
821030001001,Current
317900001001,Current
317352110002,Current
317944001001,Current
317351142002,Current
317930001001,Current
317987001001,Current
317351002005,Current
317352107001,Current
317351102005,Current
317351049004,Current
317352028001,Current
317351078004,Current
317352003002,Current
317351035004,Current
317351094002,Current
317351024001,Current
317351034006,Current
317351073002,Current
317351029001,Current
317351077003,Current
317352098002,Current
317351055002,Current
317351032003,Current
317351026004,Current
317352080001,Current
317351013009,Current
317352026007,Current
317352004002,Current
317352078002,Current
317351087002,Current
317352012002,Current
317351043006,Current
317352010006,Current
317351040005,Current
317351051003,Current
317351019002,Current
317352090002,Current
318052001001,Current
317351095004,Current
317352065002,Current
317351042010,Current
317352034002,Current
318053001001,Current
317352135001,Current
317351041002,Current
317352144002,Current
317352007001,Current
317352019006,Current
317352127001,Current
317351066005,Current
317351079003,Current
317351071007,Current
317352082008,Current
317351097002,Current
317352023002,Current
317351069006,Current
317351057004,Current
317976001001,Current
318013001003,Current
317352014004,Current
317352106002,Current
317352140002,Current
317971001001,Current
318018001002,Current
317351045002,Current
317351065004,Current
317351085002,Current
317351047004,Current
317352039003,Current
822039001001,Current
822151001001,Current
317351062002,Current
318055001003,Current
317352036006,Current
317351063003,Current
418564036001,Current
317351076006,Current
317351092003,Current
317352018007,Current
317352148005,Current
317352037001,Current
317984001001,Current
317351088001,Current
317351089001,Current
317961001001,Current
317352041004,Current
317351058001,Current
317352055006,Current
317352102006,Current
317352116003,Current
317352131001,Current
318006001001,Current
317352043006,Current
317969001001,Current
318029001001,Current
317352085001,Current
821569001001,Current
317352053001,Current
317352061006,Current
317352070001,Current
317352156003,Current
317351083001,Current
317352104001,Current
317351068007,Current
317352050002,Current
317352054001,Current
317352115001,Current
317352113005,Current
418572025002,Current
317351074002,Current
418569005001,Current
317352096002,Current
317352074002,Current
317960001001,Current
317351099002,Current
317964001002,Current
317352117004,Current
418564001001,Current
317352136007,Current
317352146002,Current
318026001001,Current
317352147001,Current
317352139002,Current
317983001001,Current
317352068002,Current
317352125006,Current
317352091002,Current
317352132003,Current
317352071003,Current
418571009001,Current
317352155002,Current
317977001001,Current
318057001002,Current
317352133005,Current
317352130003,Current
317352159001,Current
317987002001,Current
821265001001,Current
317352072003,Current
317352154006,Current
317352009001,Current
317352122002,Current
317352086003,Current
222639099002,Current
317352100004,Current
317352062005,Current
317352121001,Current
317352095005,Current
318034001002,Current
821364001001,Current
317352109003,Current
418566011001,Current
318014001001,Current
318058001002,Current
418591001002,Current
317352149001,Current
317352158006,Current
317352134002,Current
317352120001,Current
317352151004,Current
317352150005,Current
318045001002,Current
318039001002,Current
318002001001,Current
318035001001,Current
318001001002,Current
418604006001,Current
318012001001,Current
318017001002,Current
821150001001,Current
821821001001,Current
318024001002,Current
418571011001,Current
418571014001,Current
318025001002,Current
318031001001,Current
318036001002,Current
318038001002,Current
318030001001,Current
318051001001,Current
318049001001,Current
418571003002,Current
418564028001,Current
418569007001,Current
418566007001,Current
418571007001,Current
418564045002,Current
418572064002,Current
418581004001,Current
418572048002,Current
418571016001,Current
821114001001,Current
418572052002,Current
821133001001,Current
418609002001,Current
821546001001,Current
418569004001,Current
418585002002,Current
418569002001,Current
418564008001,Current
418566010001,Current
418565004002,Current
418572023002,Current
418566016001,Current
821360001001,Current
418591002002,Current
821449001001,Current
418572018002,Current
418564041001,Current
418571018001,Current
418565057002,Current
418571004001,Current
418564022001,Current
418572036002,Current
418566001001,Current
418590001002,Current
418590002003,Current
418564020003,Current
418571005001,Current
418564040002,Current
418571008001,Current
418564012001,Current
821006001001,Current
418582001001,Current
418572079002,Current
418571013001,Current
821086001001,Current
418566005001,Current
418572063002,Current
821208001001,Current
821351001001,Current
821163001001,Current
821058001001,Current
418585001001,Current
418572098002,Current
822245001001,Current
418572007002,Current
418572099002,Current
418572054002,Current
418621001001,Current
418597001001,Current
821907001001,Current
418572032002,Current
418565016002,Current
418617001001,Current
821681001001,Current
418601003001,Current
418626002001,Current
418565046002,Current
418572024002,Current
418572086002,Current
418572031002,Current
418645143001,Current
821575001001,Current
821063001001,Current
418604001001,Current
821603001001,Current
821936001001,Current
418572060002,Current
821317001001,Current
418572027002,Current
418564016002,Current
418564004002,Current
821097001001,Current
418572055002,Current
418645153001,Current
821599001001,Current
822237001001,Current
821178001001,Current
418564030002,Current
821095001001,Current
418565029002,Current
418564014003,Current
418572013002,Current
821981001001,Current
821308001001,Current
418564002002,Current
418572041002,Current
418626001001,Current
418572100002,Current
821050001001,Current
418565048002,Current
418623002002,Current
418645144001,Current
418564003001,Current
418572059002,Current
418629001001,Current
418564029001,Current
821250001001,Current
418564024001,Current
418564019001,Current
418572044002,Current
821475001001,Current
821666001001,Current
418572028002,Current
418645158001,Current
821988001001,Current
822209001001,Current
418564005001,Current
822059001001,Current
418572026002,Current
821797001001,Current
418572009002,Current
418572020002,Current
418565026001,Current
418564037002,Current
821045001001,Current
418565017001,Current
418564043001,Current
418572094002,Current
822278001001,Current
418620001001,Current
418565045001,Current
418565054001,Current
418564032001,Current
418572081002,Current
418572085002,Current
418572042002,Current
418564044001,Current
418565015003,Current
418572035002,Current
418572072002,Current
418572029002,Current
418572010002,Current
821387001001,Current
418572021002,Current
418572016002,Current
418565022002,Current
822062001001,Current
418565030002,Current
418565005002,Current
418565018001,Current
418565051001,Current
418565001001,Current
418572008002,Current
821903001001,Current
418572014002,Current
418572058002,Current
418565014001,Current
821084001001,Current
418565012002,Current
821469001001,Current
418572047002,Current
418572049002,Current
418572070002,Current
418572084002,Current
821704001001,Current
418572030002,Current
418572011002,Current
418565035002,Current
821156001001,Current
821235001001,Current
418572073002,Current
418572038002,Current
418565013003,Current
418572040002,Current
418572034002,Current
418572050002,Current
822076001001,Current
418572097002,Current
821233001001,Current
418572065002,Current
418572037002,Current
821758001001,Current
821528001001,Current
418572022002,Current
821978001001,Current
821538001001,Current
821159001001,Current
418565038001,Current
821067001001,Current
418572033002,Current
821396001001,Current
418565058001,Current
821027001001,Current
821005001001,Current
418565041001,Current
418572077002,Current
418572046002,Current
418645150002,Current
418565043002,Current
821622001001,Current
418572066002,Current
418572017002,Current
418572082002,Current
418572080002,Current
821223001001,Current
418572062002,Current
821994001001,Current
821157001001,Current
821455001001,Current
821464001001,Current
418572045002,Current
821856001001,Current
822079001001,Current
418572067002,Current
418572069002,Current
821136001001,Current
418572095002,Current
821798001001,Current
418572051002,Current
418572096002,Current
418572075002,Current
418576119001,Current
418572083002,Current
821933001001,Current
821022001001,Current
821814001001,Current
821092001001,Current
418572056002,Current
821199001001,Current
822017001001,Current
821024001001,Current
821226001001,Current
418572057002,Current
821397001001,Current
418572074002,Current
821082001001,Current
418572068002,Current
821011001001,Current
418645157001,Current
418572093001,Current
821327001001,Current
821205001001,Current
821283001001,Current
821145001001,Current
821766001001,Current
821631001001,Current
821792001001,Current
822170001001,Current
821561001001,Current
821196001001,Current
821184001001,Current
418645124004,Current
821227001001,Current
821573001001,Current
821652001001,Current
418645138001,Current
821052001001,Current
821054001001,Current
821929001001,Current
821119001001,Current
821074001001,Current
821463001001,Current
821071001001,Current
821203001001,Current
821087001001,Current
821867001001,Current
822213001001,Current
418645151002,Current
821930001001,Current
821238001001,Current
821935001001,Current
821426001001,Current
822044001001,Current
821193001001,Current
821146001001,Current
821509001001,Current
418645155001,Current
418645159001,Current
821699001001,Current
418645137001,Current
821222001001,Current
821876001001,Current
821646001001,Current
821714001001,Current
418645093001,Current
821482001001,Current
821799001001,Current
821511001001,Current
821919001001,Current
821498001001,Current
418645146001,Current
821676001001,Current
821102001001,Current
821096001001,Current
821141001001,Current
821478001001,Current
821414001001,Current
821836001001,Current
821310001001,Current
418645142001,Current
821543001001,Current
821979001001,Current
418645154001,Current
821181001001,Current
821465001001,Current
821555001001,Current
821174001001,Current
821219001001,Current
821578001001,Current
821162001001,Current
822007001001,Current
418645136001,Current
821188001001,Current
821167001001,Current
821202001001,Current
822286001001,Current
821600001001,Current
821243001001,Current
821579001001,Current
821846001001,Current
822186001001,Current
821331001001,Current
822250001001,Current
821255001001,Current
821281001001,Current
821366001001,Current
821340001001,Current
821786001001,Current
821368001001,Current
821376001001,Current
821841001001,Current
821389001001,Current
821408001001,Current
821472001001,Current
821388001001,Current
821432001001,Current
821450001001,Current
821731001001,Current
822128001001,Current
821611001001,Current
822068001001,Current
821474001001,Current
821494001001,Current
821502001001,Current
821956001001,Current
821477001001,Current
821782001001,Current
821521001001,Current
821542001001,Current
821533001001,Current
821504001001,Current
821743001001,Current
821541001001,Current
821552001001,Current
821598001001,Current
821780001001,Current
822072001001,Current
821583001001,Current
821959001001,Current
822227001001,Current
821637001001,Current
822240001001,Current
821668001001,Current
821726001001,Current
821954001001,Current
822232001001,Current
821733001001,Current
821745001001,Current
821854001001,Current
821744001001,Current
821757001001,Current
821760001001,Current
821749001001,Current
821779001001,Current
822054001001,Current
821812001001,Current
821810001001,Current
821829001001,Current
821862001001,Current
821881001001,Current
821905001001,Current
821869001001,Current
821897001001,Current
821917001001,Current
821931001001,Current
822192001001,Current
822190001001,Current
821953001001,Current
821951001001,Current
822086001001,Current
900002074002,Current
821966001001,Current
821972001001,Current
822099001001,Current
821983001001,Current
821989001001,Current
821986001001,Current
822113001001,Current
822149001001,Current
822235001001,Current
822277001001,Current
822132001001,Current
822096001001,Current
822124001001,Current
900002022003,Current
822098001001,Current
822156001001,Current
822111001001,Current
822162001001,Current
822161001001,Current
822166001001,Current
822173001001,Current
822178001001,Current
822187001001,Current
822196001001,Current
822210001001,Current
822239001001,Current
822222001001,Current
822251001001,Current
822258001001,Current
822261001001,Current
822274001001,Current
822260001001,Current
111867164002,Current
317640003001,Current
111867214003,Current
111868250003,Current
111868244003,Current
317383018001,Current
317373021001,Current
317472001002,Current
317464016003,Current
317478003001,Current
317481002001,Current
317628010001,Current
317585017001,Current
317638001001,Current
317628012001,Current
317628013001,Current
317637004001,Current
317633004001,Current
317630003001,Current
317630021001,Current
317630010001,Current
317585002002,Current
317475005001,Current
317585029001,Current
103134001005,Current
103139003007,Current
104350015003,Current
103444001004,Current
103444002004,Current
103444003002,Current
103443002004,Current
103444004002,Current
103464001003,Current
103448020004,Current
111868189004,Current
103448001001,Current
103448007002,Current
103448016002,Current
104174022003,Current
103448018002,Current
103528002004,Current
103543001001,Current
104506001004,Current
103577002002,Current
104099002003,Current
104455026001,Current
104174031005,Current
103671002004,Current
103807003002,Current
104294014004,Current
104350023002,Current
103626002003,Current
104174016003,Current
